transactionId;basket;customerType;totalAmount;returnLabel
3694727839;[0, 4];existing;92;0
6845239475;[0];existing;80;0
7718325409;[4, 3];new;48;1
3170798646;[3, 1];existing;100;0
8896429593;[3, 1, 5, 5, 5, 3];existing;132;0
5486621057;[3, 3, 4, 3];new;516;1
2430135341;[5, 5, 0, 1, 3, 1];existing;78;0
1254186419;[1, 3, 2, 2, 0, 1, 4, 3, 1];existing;684;0
6296799110;[2, 3, 1, 1, 1, 0, 0];existing;238;0
3359738424;[3, 4, 3, 3, 1];existing;490;1
7138164532;[0];existing;13;0
5224588426;[2, 0, 3];new;105;0
9930026488;[1, 3, 4, 5, 5, 2, 1];existing;392;0
7927415056;[2];new;46;0
9315172627;[3, 3, 3, 4, 4, 4, 3];new;350;1
8627507892;[1];new;24;0
6412668610;[4, 4];new;52;1
7418723942;[4, 5, 5, 2, 5, 0];existing;300;0
1189229038;[4, 3, 4, 0, 5];new;50;0
3678369348;[4, 1, 3, 3, 3, 4, 3, 2, 3];existing;1161;1
2958267299;[5, 2];new;182;0
7460914293;[4, 4, 2, 2, 2, 4, 3, 3];existing;80;1
1361586944;[1, 3];new;120;1
1803232074;[4, 4, 1];existing;150;1
1437083358;[3, 0, 0, 1, 2, 2, 3];existing;490;0
1740143172;[3, 4, 4, 2, 2, 0, 4];existing;;0
5363162193;[3, 1];existing;44;0
4478751296;[5];new;49;0
4737810791;[1, 0, 4, 3];existing;56;0
5086793630;[5, 2];existing;176;0
1141660943;[1, 0, 3, 3, 3];new;260;1
5968168504;[1, 5, 2, 1, 0, 4, 2, 0];existing;408;0
2493851234;[2, 1, 1, 4, 4, 1, 5];existing;511;0
3737844909;[0, 4, 0, 2, 2, 3, 3];;476;0
6061859261;[5, 5];existing;48;0
2443275268;[4, 0, 4, 1, 4];new;235;1
6032149854;[4, 2];new;164;1
2002002007;[0, 1, 0, 2];existing;292;0
5759890754;[1];new;79;1
4726892448;[4, 4, 2, 1, 3, 4];new;162;1
4297444036;[4, 2, 3];existing;105;1
2871699956;[3];existing;38;1
9728762879;[2, 0, 3, 0, 4, 4, 0];existing;70;0
3822852984;[3, 1, 1, 2, 1, 3];existing;300;0
9181560744;[5, 4, 5, 5, 5, 3];new;60;0
3703304563;[1, 0, 3];new;105;1
3407043178;[5, 2, 3, 2, 2, 4, 1, 5, 4];existing;162;0
5172283578;[3, 1, 0, 3, 1, 4];existing;348;1
8744193948;[3, 3];existing;140;0
3102674310;[2, 5, 3, 3, 4, 2];existing;288;0
1911356092;[2, 4, 0, 1, 0];new;50;0
8900862012;[2, 3, 2, 2, 4, 3];existing;108;0
9515257131;[2, 2, 2, 3, 0, 3];existing;390;0
3762126184;[4, 1, 2, 0, 2, 1];existing;312;0
5128890667;[3, 2];existing;122;1
7888586097;[2, 5, 4, 0];new;156;0
9192431704;[1, 0, 2, 1];existing;136;0
6482737505;[2, 4];new;158;0
9451022466;[5, 1, 2, 3, 5, 0];existing;;0
5581066030;[4];existing;49;0
9699644954;[2, 2, 1, 1];existing;272;0
6536136205;[3, 4, 2, 0, 3];existing;255;0
3625418068;[5, 0, 4, 3, 1, 5, 1, 0];existing;288;0
8888361874;[1];existing;38;0
4027612465;[1, 3, 3];existing;168;0
8272048819;[3, 0, 1, 5, 5];new;70;0
3591035868;[3, 5, 5, 3, 3, 5, 5];existing;217;0
7075521583;[3, 4, 3];new;213;1
7947027902;[0, 0, 3, 5, 3, 4];existing;384;0
8461922487;[4, 3, 3, 4];new;196;1
3852725651;[5, 4, 0, 2, 3];new;175;0
5665258734;[0, 0, 0, 1, 3];existing;270;0
2855341129;[1, 4, 3, 4];existing;412;1
1539433760;[0, 3, 4];new;300;0
8757340652;[4, 5, 1];existing;30;0
2665205898;[3, 3, 3];new;186;1
2787069582;[5, 2, 4, 2, 3, 5, 3, 2, 5, 5, 4, 3];existing;648;0
3841928791;[2, 3, 0, 2, 1, 0, 4, 0, 5];existing;783;0
5395865710;[3, 5, 0, 3, 5];existing;270;0
4371670712;[0, 4, 4, 3, 3, 2, 3, 3, 0, 0, 4];existing;1155;1
4032055713;[3];existing;77;1
8601932646;[3, 2, 2, 0, 1, 2];existing;276;0
8310378303;[3, 5, 5, 4, 3, 0, 5, 5, 5, 4];existing;340;0
6133014682;[2, 0, 5, 4, 2, 1, 5];existing;455;0
9682096203;[5, 2, 0, 3, 2, 4, 1, 2, 3, 4];existing;580;0
9349073030;[1, 1, 4, 2];existing;348;0
4056553799;[4, 3, 2, 4];new;328;1
9822707128;[2, 5, 1, 2, 4];new;170;0
6564052669;[4, 4];new;122;1
9283106679;[4, 4, 4, 2, 3, 4, 3];new;672;1
2569657834;[0, 0, 1];new;102;0
2810889487;[0, 2, 3, 3];existing;484;0
3185371633;[3, 3, 2, 2, 3, 2, 4, 1];existing;432;0
4703083156;[1, 0, 5, 5, 4, 4];existing;468;0
8134321869;[2, 0, 4, 5, 5, 4, 5];existing;343;0
4783800212;[1, 0];existing;68;0
4138484070;[0, 5, 5, 5, 0, 4, 4];existing;308;0
1005917450;[0];new;39;0
5746813161;[1];existing;58;0
4634960547;[3];existing;72;0
6216830056;[2, 4, 3, 4];new;192;0
4139110871;[3, 0, 4, 1, 4, 4, 1, 3, 1];existing;252;1
7973885514;[5];existing;67;0
1911194842;[4];;113;1
5932091637;[4, 3, 1];existing;201;0
3392879977;[5];existing;44;0
4728036232;[1];existing;93;0
9750126736;[5, 3, 5, 4, 3, 4, 3, 1];existing;304;0
2206621411;[0, 2];existing;20;0
7177051629;[2, 4, 3, 4, 0, 3, 3, 1];existing;744;1
4648303012;[0, 0, 4, 4, 4, 4, 4, 2, 3, 1, 2];new;594;0
2032642500;[0, 0, 0, 4];new;212;0
4574068033;[2, 1, 1, 2, 4, 1];existing;510;0
1763655978;[0, 3, 5, 1, 0, 3, 0, 3, 0];existing;432;0
2939014617;[4, 2];new;116;1
8644103343;[0, 3, 2];existing;84;0
3702368294;[4, 4, 3, 4, 3, 1, 4, 3, 2];existing;648;1
4671699212;[2, 0, 2, 4, 0, 4, 2];existing;406;0
9416064942;[0, 4, 2, 2, 0];existing;305;0
4674105905;[3];new;70;0
4512158475;[1, 3, 3, 2];new;128;0
4326833831;[3, 5, 4, 3];existing;56;0
2568907046;[0, 4];new;82;1
5518368760;[0, 2];existing;196;0
5755557782;[0];existing;60;0
8120562895;[4, 4, 3, 1, 4, 4, 4, 4];new;984;1
5416165880;[1, 3];existing;198;0
1426865845;[4, 4, 2, 2, 0, 0, 2, 0, 5, 3, 0];existing;605;0
7723138618;[2, 3, 0, 0, 4, 2];existing;60;0
5031781874;[4, 4];new;66;0
8320840208;[4, 4, 3];existing;342;1
3643532002;[1];new;34;0
8355005610;[4, 1, 2];existing;300;1
7242816092;[2, 1, 4, 2, 1, 3, 5];existing;266;0
7535855524;[2];new;85;1
9134898236;[1, 3, 0];new;213;0
3422964017;[5, 0, 4, 1, 2, 4, 0, 2, 3, 1];existing;480;0
6562864576;[3, 5, 3, 4, 3, 5, 3, 0, 2];existing;612;0
5848300836;[0, 1, 4];existing;171;0
6740358372;[3];existing;74;0
1419677150;[4, 5];existing;20;0
8885870557;[0, 0, 0, 1, 1];existing;400;0
2425835531;[4, 0, 4, 4, 3, 5];existing;336;0
6946225952;[0, 2, 0, 1, 5];new;205;0
7623874713;[3, 2, 4, 2, 5, 4, 4];existing;70;0
7956502790;[4];new;56;1
7047132270;[2, 4, 0, 4];new;180;1
3856109228;[0, 5, 5];new;39;0
1844088268;[4, 3, 4, 0, 0, 4, 3, 4, 3];existing;738;1
4305154745;[4, 1, 3, 1, 4];;275;1
7788579489;[4, 0, 3];new;;1
6769847665;[2, 3, 1];existing;198;0
3425233709;[3, 1, 3, 4, 3, 0];new;84;1
2904917385;[3, 4, 1];new;204;1
4637106583;[4];existing;42;0
1054337187;[1, 3, 5];existing;180;0
3963066753;[4, 2, 4];new;423;1
7646313043;[4];existing;71;0
6488996019;[2, 0];existing;78;0
5160918778;[0, 4, 5, 1, 0, 3, 0, 5, 0, 2, 0, 4, 3, 4, 1];existing;720;0
7493279781;[1, 0, 5, 5, 0];existing;205;0
2867392278;[1, 4, 4];existing;387;1
5924104198;[0];existing;28;0
1257404284;[3];existing;33;0
1975875095;[4, 3, 3, 0, 3];existing;515;1
8780932819;[4];existing;52;0
9424205700;[0, 4, 2];existing;180;0
7168602170;[3, 3, 4];existing;183;1
2630424351;[5, 0, 0, 4, 1, 2, 5, 4, 4, 2, 0, 0, 0];existing;585;0
5333290335;[2, 0, 1];existing;150;0
8824623971;[4, 2, 0, 5];existing;100;0
6726433791;[1, 4, 4, 3];existing;124;0
3255744333;[1, 2, 2, 3];existing;136;0
1752076273;[2, 1, 2, 3, 2, 1];existing;444;0
4115623841;[1, 5, 5];existing;57;0
6137207694;[3, 4, 3, 4, 0, 3, 4];existing;315;1
9677882682;[0, 4, 3, 1];existing;124;0
1765918360;[4, 4, 3, 3, 0, 4];existing;546;1
7120905950;[2];existing;53;0
4810814030;[3, 4, 4, 4, 3, 3, 4, 4, 4];;873;1
6670156713;[3, 2, 0];existing;30;0
2422084926;[4, 1, 5, 3, 1, 5, 5, 2, 4];existing;396;0
6680360507;[3, 3, 2, 0, 4, 2, 5, 3];existing;672;0
3201986387;[1];existing;18;0
9424227216;[3, 1, 5, 2, 4, 4, 2];new;343;0
8771495060;[0, 1, 0, 3, 2, 2];existing;522;0
8068207592;[5, 3, 1, 3, 1];existing;465;0
6774297448;[0, 5, 0, 3, 2];new;430;0
9494198789;[3];existing;53;0
8032531136;[3, 1, 3, 2, 1, 4, 1, 3, 2, 0];existing;900;0
3920450170;[0, 4, 3, 0, 2, 5];existing;204;0
3437962436;[4, 4, 4, 4, 4];new;390;1
4965664447;[0];existing;65;1
1520096831;[3, 4];new;238;0
2273464772;[1, 5, 0, 2, 1, 2, 5, 2, 0];existing;828;0
1705963679;[1, 2, 1];existing;57;0
5049771796;[3];existing;38;1
6726146975;[5, 3, 1, 1, 0];new;300;0
2356692484;[3, 3, 4];existing;108;0
2854868586;[0, 4, 3];existing;336;0
3186946087;[4, 1, 4, 3];new;156;1
6772021552;[4, 5, 0, 1, 0, 0, 1, 5];;488;0
9355120171;[5, 0, 2, 0, 4, 2];existing;60;0
7986360459;[3, 5];existing;20;0
6560153230;[3, 1, 4];new;120;1
4437862106;[3, 0];existing;144;1
9250881599;[4, 0, 2, 2, 5, 2];new;138;0
7234467481;[1, 1, 3];new;93;0
7652329059;[4, 3, 4, 3, 1];new;140;1
3821541358;[1, 3, 4, 0];existing;244;0
7932775079;[1, 1, 3, 0, 3, 5, 1];existing;154;0
6006323469;[2, 4, 2, 4, 4, 1, 3];existing;553;0
3464855390;[4, 4, 2, 0, 5, 0];existing;420;0
9572810244;[5, 4, 0, 0, 5, 5];existing;210;0
6622055355;[0, 2, 0, 1];existing;180;0
9660894449;[3, 5, 0, 2, 2, 3, 4];existing;476;0
5694935231;[5, 1, 2];existing;42;0
8513358722;[5];;29;0
6403394079;[4, 1, 4, 3];existing;276;0
6938944736;[4, 1, 3];existing;93;1
4409755545;[0, 3, 4, 4, 4];existing;360;1
2430959332;[0, 5, 3, 2, 5];existing;455;0
2825906760;[0];existing;36;0
3996703828;[4, 4, 4, 3];existing;224;1
2659334029;[4, 3, 2];existing;90;0
6334338443;[4, 3, 4, 3, 4, 1, 3, 0];new;608;1
9574495912;[1, 0, 4, 5, 0, 5, 0, 5, 1];new;720;0
8131550272;[5, 2, 0, 0];existing;112;0
4205444366;[3, 5, 2, 0, 5, 3, 3];existing;252;0
5163200274;[4, 3, 4];new;72;1
9415283147;[3, 1, 3, 0, 5, 4, 4];existing;546;0
1739052249;[4];existing;85;0
9430193607;[2, 3, 4, 5];existing;40;0
8358025088;[3, 4, 3, 5, 2, 0, 4, 5, 4, 3, 4, 1, 3];existing;702;0
4795614306;[2, 1];existing;142;0
4111997602;[0, 4, 2, 4, 4, 4, 3, 4];existing;440;1
8708495330;[0, 5, 2, 5, 1];new;170;0
5891635522;[4, 4, 2, 3, 4, 1];existing;558;1
7838144771;[5, 5];existing;70;0
6104671535;[3, 4];existing;20;0
5609295042;[0, 4, 3, 4, 3, 4];existing;468;1
4514686700;[3, 0, 4];existing;162;0
5941832387;[5, 4, 5, 5, 1, 2, 5];existing;441;0
5424041180;[1, 4, 0, 3, 4, 4, 3, 2, 3];existing;747;1
2629238282;[3];existing;69;0
1266440035;[3, 4, 3, 4, 0, 3, 4, 4, 4];existing;738;1
2047350491;[3, 5, 2, 4, 5, 5, 0, 4, 2];existing;630;0
3674203296;[4, 5, 2];existing;144;0
1909828549;[1, 1, 3];existing;78;0
7179165102;[2, 5, 4, 3];existing;244;0
3807141365;[4, 0, 1, 0, 2, 1, 3, 1, 5, 3, 4];existing;649;0
7303048236;[2, 4];new;182;1
1439519686;[2, 1, 3, 3, 4];existing;50;0
3360912958;[1, 2, 2, 2, 3, 1, 4];existing;126;0
1609478669;[4, 0, 0, 0, 1, 0, 4];existing;595;0
1513614723;[3, 3, 4, 0];existing;480;1
1103356041;[0, 2, 2];existing;114;0
4237334080;[2, 1, 2, 4, 0];existing;210;0
6708633329;[5, 1];new;20;0
6684381398;[3, 4, 3, 3];existing;420;1
1518165904;[4, 4, 2, 3];existing;288;0
1015208451;[3, 0, 2, 2, 0];existing;485;0
3833840606;[0, 0, 5, 4, 0];existing;95;0
8429652357;[5];existing;66;0
1646219395;[0, 1, 5, 2, 0, 1];existing;;0
7096534471;[2, 0];new;104;0
8024337079;[3, 0, 5, 3, 4, 4, 2];existing;497;0
9944586147;[1, 5, 2, 4];existing;384;0
2465106590;[0, 2, 2, 3, 5];new;435;0
3649236923;[2, 1, 3];new;69;0
5818116312;[3, 2, 3, 0, 4, 1, 4, 3, 1, 5];existing;1210;0
8713866391;[1, 4, 2, 3, 2, 3, 2, 3, 2];existing;639;0
2066395003;[5, 2, 3, 5, 5];existing;220;0
1532286178;[3, 1, 3, 2];existing;264;0
2942599319;[3, 1, 2, 3, 4];;435;1
5280295997;[4, 0, 0, 1];new;228;0
6535644555;[4, 2, 4, 4, 0];new;300;1
2131207033;[3, 2, 3, 3, 4, 4];existing;558;1
1596250204;[0, 0, 0, 2, 0, 2, 3, 5];existing;200;0
8929227147;[4, 3, 0, 4, 1];existing;395;1
8137081092;[4, 4, 4, 0, 4, 4, 4];existing;707;1
6529607526;[4, 1, 4, 3, 4, 2, 4, 4, 4, 4];existing;880;1
4196077040;[0, 2, 4, 2, 0, 5, 4, 0, 2, 4];existing;100;0
7371769690;[1];new;79;1
9210765638;[3, 2, 0, 2];existing;96;0
1488152642;[1, 0, 2, 5, 2, 2];existing;396;0
3368058224;[4, 5, 4, 0, 2, 1, 0, 4, 4, 3];existing;840;0
3021124049;[3, 5];new;112;0
1209151002;[3, 5, 0, 3, 2];existing;50;0
5850587127;[1, 3, 3, 1];existing;320;0
8417156825;[2, 4, 5, 0, 4];existing;50;0
3420869372;[5, 2, 1, 2, 4, 1];existing;96;0
6404859332;[5, 3, 5, 2, 5, 5];existing;156;0
4779305130;[4, 0, 3, 1];existing;184;1
9626277275;[4, 2, 0, 3];existing;544;1
5886619653;[2, 4, 5, 1, 0, 0, 4, 5, 3];existing;729;0
6040169558;[3, 1];existing;100;0
6421987951;[4, 4, 0, 0];new;40;0
2657384638;[0, 2, 3];existing;219;0
7956734036;[3, 4, 3, 2, 1];existing;570;0
5232326364;[5, 5, 3, 1, 3];existing;335;0
9616195713;[1, 4, 3, 2, 3, 3, 4];new;490;1
3791222357;[3, 2];existing;34;0
2143438330;[3];new;38;1
6820217916;[2, 5, 5];existing;;0
1407802844;[4, 2, 5];existing;;0
2400867937;[4, 2, 2, 5, 0, 3];existing;384;0
6401420196;[3, 3, 3, 3, 5];existing;385;0
7065521083;[1];existing;81;0
8899250424;[4];existing;37;0
3150612422;[2, 2, 5, 1, 5, 1, 2, 4];existing;80;0
9929600728;[1, 4, 4, 3, 3, 4];existing;444;0
1393333738;[5, 3];new;188;0
7503959588;[4];existing;61;0
5124546915;[2, 4, 2, 4, 5, 2, 0, 2];existing;416;0
5025309038;[4, 3, 3];existing;342;1
3091221473;[0];existing;10;0
6090955006;[1, 5];existing;90;0
8316374025;[0, 3];existing;90;0
9418613555;[1, 2, 4];;345;1
8295970298;[1, 0];existing;126;0
8116507313;[1];existing;34;0
9283425636;[3, 1, 4];new;84;1
5638891612;[1, 5, 3, 2];existing;52;0
3126549231;[4, 1];existing;20;0
4225385903;[5, 2, 0, 4, 0, 5, 5];existing;364;0
7290826506;[1];existing;36;0
1503820135;[5, 3];new;122;0
7042463829;[5, 0, 5, 2];new;312;0
1449484595;[1, 4, 4, 4, 2, 2];existing;354;1
1341731782;[5, 4, 0, 1, 2, 0, 5, 2];new;360;0
5068810951;[4, 3, 2, 5, 5, 5];existing;474;0
1964197515;[2, 5, 3, 0];existing;292;0
2714022246;[3, 4, 0, 2, 3, 3, 4];new;133;1
3905700891;[3, 3, 4, 4, 3];new;410;1
2174464309;[4, 4, 1, 4, 3, 4];new;60;1
5088651632;[1, 5];existing;166;0
2663387445;[1, 3, 1, 4];new;136;1
5492899110;[3, 2, 4, 2, 5, 0, 5];existing;434;0
5983331274;[0];existing;25;0
4346579768;[4];existing;29;0
8456726106;[4];existing;10;0
5872474613;[5, 3];existing;;0
4530801022;[1, 0, 3, 5, 5, 3, 2];existing;238;0
6913088370;[4];existing;99;1
3651255215;[5, 3, 3, 2, 5, 3, 2, 2];existing;696;0
5533787758;[2, 1, 3, 4];new;280;1
4977014070;[4, 4, 3, 1, 2, 5, 3];existing;595;0
6586450259;[0];new;48;0
5809131334;[4, 1, 4, 3, 4, 3, 4, 3, 4];existing;657;1
9412533286;[0, 0, 4];existing;;1
9530083650;[2, 2, 2, 3];existing;176;0
4947337638;[3, 0, 4, 5, 0, 5, 1];existing;259;0
1388067892;[1, 4, 5];new;165;0
6507846418;[3];existing;76;1
8583657061;[5, 3, 4, 3, 3];existing;345;0
9263805978;[5, 2, 1, 2, 3, 0, 5, 0, 4, 5];existing;480;0
9423619614;[4];existing;15;0
3221151497;[0];existing;43;0
9391540632;[4, 2, 3, 1, 4, 0, 4];existing;364;1
4109313790;[5, 0, 2, 4, 1, 5, 5, 0];existing;672;0
6672919455;[0, 1, 0, 2];existing;112;0
8526279544;[2, 5, 1, 5, 3, 5, 2];existing;322;0
7131405434;[3, 1, 3, 0, 5];existing;400;0
1456833946;[0, 4, 5, 5, 3, 5, 5];existing;833;0
5005389786;[4, 1, 3, 3, 3, 4];new;444;1
8228451157;[3, 4, 4, 4, 4, 4, 2, 4, 0];existing;927;1
1889594943;[3, 4, 3, 4, 4, 4, 2, 3];existing;472;1
9945795660;[1, 5, 3, 1, 2, 4, 0];existing;427;0
6605672000;[4, 3, 3, 2, 3, 4, 2, 1];existing;160;1
2126647737;[4, 1];existing;92;0
6419401535;[0, 3, 0];existing;30;0
3530887786;[0, 3, 4, 4, 0];existing;170;1
5377786300;[3, 2, 4, 4, 3, 4, 3, 2];new;632;1
5192472590;[1, 5, 0];existing;360;0
2096424365;[3, 4];existing;190;1
7313625653;[3];new;32;1
7199791445;[3, 0, 5, 5, 5, 1, 0, 2, 3];existing;495;0
4840890949;[5, 2, 5];existing;63;0
2562051069;[1, 5, 3, 1, 0];existing;125;0
9489112602;[3, 3, 3, 4];existing;152;0
6353416952;[1, 4, 5, 5];existing;140;0
9830178549;[3, 3, 4, 4, 4];existing;270;1
7862729591;[2];existing;55;0
6165024606;[3, 2, 0, 2];existing;268;0
4880769982;[3];existing;61;1
9559328421;[0, 3, 3, 3, 4, 3, 4, 0, 4, 3, 0, 0];existing;612;0
8865953542;[3];existing;64;1
3553618423;[4, 2, 3, 4, 2, 4, 4];new;462;1
8017745863;[5, 3, 0, 3, 3, 0, 1];new;329;0
3626984917;[4, 1, 3, 2];existing;332;0
6654459702;[0, 2, 2, 3, 2, 5, 0];existing;70;0
7249695198;[3, 1, 2, 1, 1, 4];existing;60;0
5380710682;[4, 4, 3, 4, 0, 3, 4];existing;336;1
9326869844;[0, 3, 0, 1, 3, 4];existing;588;0
9792482350;[3, 4, 4, 3, 3, 3];new;264;1
8117340279;[4, 2, 4, 4, 0, 3];existing;60;1
4605386839;[4, 1, 2, 0];existing;344;0
2187605782;[1, 0, 2, 1, 5];existing;335;0
2659498434;[3, 3, 2, 2, 3];existing;435;0
1065185783;[1];existing;10;0
6164053402;[5, 0, 3, 2];existing;176;0
9166918204;[4, 4, 0, 3, 2, 4];new;504;1
1521581473;[4, 1, 3, 3, 4];new;385;1
2039628211;[4, 4, 4, 0, 4, 1, 4, 1, 4, 4];new;800;1
1523487625;[2, 4, 4, 4, 2, 4];new;360;1
5823958894;[4, 4, 3, 4, 0, 4];existing;480;1
2902348641;[4, 0, 4, 4, 2, 4, 0, 4, 4];existing;711;1
7393641910;[4, 1, 2];new;285;1
9280273107;[4, 1, 1, 4, 4];new;550;1
5308764348;[5, 3, 1];existing;30;0
4835365428;[3, 1, 0, 0, 2, 1];existing;462;0
9543830470;[4, 4, 4, 4, 3];existing;540;1
8529458241;[3, 4];new;156;1
3524975407;[2, 2, 1, 0, 1];existing;50;0
7329178333;[0, 5, 1, 2, 1];new;50;0
6835108709;[0, 3, 0];existing;;0
3606392724;[0, 0, 2];new;198;0
8748500504;[3, 3, 3, 1, 0, 4, 3];existing;364;0
5659180524;[0, 1, 5, 5, 3, 4, 3];existing;182;0
6275406024;[0, 0, 5, 1, 4, 4, 0];existing;574;0
5677199446;[0, 0, 3, 3, 0, 0, 0, 1];existing;400;0
2486430829;[2, 5, 0, 1];existing;260;0
9457090200;[4, 4, 3, 1, 2, 3, 0, 3];existing;608;1
9580791131;[4, 4, 4, 4, 4, 0, 3, 2, 4];new;270;1
8333799319;[0, 0, 1, 4];existing;324;0
9314682771;[0, 0, 3, 3];existing;104;0
9388446663;[5, 3, 1];existing;189;0
8896820832;[1, 2, 2, 1, 0, 2, 4];new;616;0
3302800081;[4, 4, 1, 4, 2, 5];new;348;0
7182499196;[3, 3, 3, 0, 3, 3, 3, 2, 3];existing;576;1
6573609701;[4];existing;12;0
5072759401;[4];existing;86;1
3347258975;[0];new;24;0
2870067434;[3, 4, 5, 0, 2, 1, 5, 5, 1];existing;549;0
2250378696;[4, 3, 4, 2, 1];existing;220;0
7747346525;[4, 4, 2, 3];new;352;1
7566797046;[4, 2, 2, 4, 2, 1, 5, 5, 3];existing;126;0
8678243509;[0, 4, 0, 3, 3, 2];existing;60;0
8713259796;[3, 1, 0, 2];existing;;0
3411696802;[4, 4, 3, 0, 0];existing;240;0
5980066654;[1, 5, 5, 1, 0, 5];existing;144;0
9694553775;[3, 2, 0, 2, 3, 1, 0, 0, 3, 3];existing;960;0
9068736914;[1, 4, 4, 4];new;360;1
7115676325;[1, 2, 4, 4, 2, 0];existing;462;1
7166634673;[3, 0, 5, 0, 1, 5, 5, 5];existing;352;0
3233842555;[1, 0, 4, 4];existing;160;1
7801254758;[2, 0, 5, 1, 2, 4, 2, 1, 0];existing;270;0
1180495018;[5];existing;85;0
2782167722;[3, 5, 4, 4, 1];existing;145;0
8021740915;[3, 3];existing;82;0
3820571648;[1, 3, 4, 0];existing;268;0
7330236811;[0, 2, 1, 2, 0, 3];new;486;0
8503851237;[3];new;91;1
4304143655;[3];new;34;1
2857022026;[5, 4, 4, 3, 3, 3, 3];existing;434;0
7677039953;[2, 2, 5, 0, 2, 3];existing;294;0
2996599539;[1, 4, 4, 4, 4, 0, 4, 4, 4];new;630;1
4405836030;[1, 1, 3, 5, 0, 2, 0, 3];existing;376;0
6569344067;[2, 4, 2];new;81;1
8016929384;[2, 4, 4, 4, 4, 4, 3, 0, 2];new;216;1
2864235964;[2];existing;13;0
7287149854;[2, 4, 5, 0, 0, 5, 0, 4];existing;280;0
4333512836;[2, 4, 5, 1, 2, 2];existing;642;0
2231467553;[4];new;49;1
6836922106;[5, 0, 1, 3, 1, 4, 1, 0];existing;568;0
4733756687;[3, 4, 0, 0];new;;1
1333510288;[2, 5, 2];new;42;0
1214411028;[4, 0, 2, 0, 0];new;340;1
4711704003;[4, 3, 0, 2, 3];existing;125;0
7372685933;[0, 3];existing;152;0
3454661004;[0, 0, 4, 4];existing;388;1
2969957844;[0, 1, 2, 1];existing;184;0
4795811939;[1, 2, 2, 2];;132;0
7173714903;[3];existing;82;1
1720943163;[3, 4, 4, 1];existing;184;0
1502638080;[3, 0, 3, 2, 2, 0];existing;252;0
5852892031;[3];existing;94;0
3887882187;[3, 4];new;214;1
7001816085;[3];existing;52;0
7502961679;[5];existing;42;0
7446953496;[4];new;112;1
4961423161;[3, 1, 1, 5, 0, 1, 5];existing;357;0
2924933491;[0, 5, 1, 0, 3];existing;440;0
7697594262;[1];existing;75;0
2858739676;[0, 4, 0, 1];existing;276;0
8435579218;[3, 0, 3, 5];existing;168;0
7969198737;[2, 1];existing;20;0
5285036417;[5];existing;58;0
9120507367;[3, 2, 3, 2, 3, 4, 4];existing;154;0
2302441425;[4, 4, 4];existing;339;1
6028452710;[2, 3, 4, 4, 4, 0, 1, 0, 3];existing;324;1
6059410990;[2, 5, 0, 5, 3, 0];existing;90;0
3452645750;[4, 4, 0, 2, 5, 0];existing;342;0
3686322070;[4];existing;37;1
9402103243;[4, 4, 4, 5];existing;124;0
6393714252;[4, 0, 5, 5, 2, 4, 5];existing;861;0
6104832672;[0, 0, 1, 3, 1, 0];existing;138;0
1473069734;[4, 4, 4];new;198;1
9628814685;[1, 1, 5, 4, 1];existing;340;0
8501363494;[1, 4, 0, 4, 4, 3, 4];new;469;1
6114068967;[5, 1, 4, 0, 3, 0, 0, 1];existing;80;0
8310347875;[2, 0];existing;132;0
9772741545;[3, 3, 3, 4, 4, 4, 4, 3, 4, 4];new;510;1
5613842505;[4, 1, 0, 0, 5, 1, 4, 4, 1];existing;558;0
9466702287;[0, 0, 0, 0];existing;40;0
8600895929;[4, 4, 4, 3, 4];new;695;1
1906271105;[3, 4, 3, 4, 4, 2, 4, 1, 4, 4, 4, 2];new;912;1
5258476467;[3, 3, 4];new;132;1
9925350304;[0, 2, 4, 0, 4, 5];existing;198;0
6763210626;[0, 4];existing;152;0
7089312420;[2, 3, 2];existing;225;0
2376061340;[3, 3, 2, 1];new;76;1
1818879165;[2];existing;10;0
1457000563;[2, 4, 0, 2, 2, 4];;60;0
8781601914;[1, 1, 3, 1];existing;356;0
1767282261;[1];new;115;0
1039938328;[0, 4, 5, 1, 0, 2];existing;552;0
3519715295;[0, 4, 5, 2, 0, 2, 1, 3];new;432;0
5661659996;[1, 3, 0];existing;30;0
9004724568;[1, 2, 1, 1, 3, 5, 0, 0];existing;488;0
1889092641;[4, 5, 4];new;141;0
5171397092;[5, 1, 5, 2, 3, 4, 3, 4];existing;168;0
8921154556;[1, 1, 1, 3];existing;40;0
9935370049;[3, 3, 0, 0];new;44;0
3792926032;[1];existing;10;0
2903766012;[4, 4, 3];new;282;1
6266516428;[4];existing;95;0
4905662195;[0, 4, 0, 5, 3, 4, 5];new;1022;0
8650921240;[1];existing;10;0
9833148001;[3, 1, 2, 4, 4];existing;230;0
9471611065;[0, 4, 3, 3, 4, 3, 3, 4, 4, 2];new;840;1
7601708075;[0, 1, 3, 0, 3, 2, 0];existing;126;0
1761692827;[5, 3, 2, 3, 3, 5, 2, 5, 4, 2];existing;470;0
4953211837;[2];existing;101;0
8531385952;[2, 5];existing;44;0
1655128176;[0, 0, 1, 3, 2, 5, 3];existing;364;0
2061130911;[3, 1, 1];existing;189;0
5973186042;[4, 0, 2];new;132;0
6165462629;[4, 3, 4, 4, 3];existing;500;1
1314009183;[3, 1];new;54;0
1876343781;[4, 4];existing;120;1
